PlayerName,Foot,Position,AWR,DWR,OVR,PAC,SHO,PAS,DRI,DEF,PHY,SM,DIV,POS,HAN,REF,KIC,SPD
Sebastian Jacob,Right,ST,High,Med,65,72,62,54,67,29,66,2,NA,NA,NA,NA,NA,NA
Ben Williams,Left,LWB,Med,High,65,72,42,55,62,61,63,2,NA,NA,NA,NA,NA,NA
Cristian Costin,Right,RB,High,High,65,80,43,58,61,57,63,2,NA,NA,NA,NA,NA,NA
Robert Gojani,Right,CM,Med,Med,65,70,46,65,68,50,65,3,NA,NA,NA,NA,NA,NA
Pablo Gozálbez Gilabert,Right,CAM,High,Med,65,63,66,64,65,49,54,4,NA,NA,NA,NA,NA,NA
Kevin Luckassen,Right,ST,High,Med,65,73,66,43,60,29,75,2,NA,NA,NA,NA,NA,NA
Juan Antonio González Fernández,Left,CB,Low,Med,65,32,35,47,43,65,76,2,NA,NA,NA,NA,NA,NA
Sander Coopman,Right,CAM,Med,Med,65,47,59,68,68,46,40,3,NA,NA,NA,NA,NA,NA
Nassim Ouammou,Left,LWB,Med,Med,65,71,51,63,68,56,57,3,NA,NA,NA,NA,NA,NA
Piotr Johansson,Right,RWB,High,Med,65,81,52,56,61,55,74,3,NA,NA,NA,NA,NA,NA
José Quintero,Right,RM,Med,Med,65,81,52,57,64,61,67,2,NA,NA,NA,NA,NA,NA
Jürgen Heil,Right,CDM,Med,Med,65,69,57,62,66,62,72,3,NA,NA,NA,NA,NA,NA
Magnus Mattsson,Right,LW,High,Med,65,74,63,60,68,27,58,3,NA,NA,NA,NA,NA,NA
Joel Valencia,Right,LM,High,Low,65,81,59,60,66,42,54,3,NA,NA,NA,NA,NA,NA
Anis Slimane,Right,CM,High,Med,65,63,56,61,68,54,71,3,NA,NA,NA,NA,NA,NA
Yunus Akgün,Left,RM,High,Low,65,80,63,59,68,29,39,3,NA,NA,NA,NA,NA,NA
Joseph Mills,Left,LB,High,Med,65,71,49,60,63,60,70,2,NA,NA,NA,NA,NA,NA
Tortol Lumanza Lembi,Right,CM,Med,Med,65,64,55,63,66,62,71,3,NA,NA,NA,NA,NA,NA
Leonardo Vaca,Right,RW,Med,Low,65,71,64,58,64,23,57,3,NA,NA,NA,NA,NA,NA
Owen Dale,Right,RW,High,Med,65,84,61,57,67,29,56,3,NA,NA,NA,NA,NA,NA
Cornel Dinu,Left,LB,Med,Med,65,72,33,52,60,60,71,2,NA,NA,NA,NA,NA,NA
Boris Babić,Right,ST,Med,Med,65,82,61,50,65,27,67,2,NA,NA,NA,NA,NA,NA
Jake Doyle-Hayes,Right,CDM,Med,High,65,72,54,62,64,61,66,2,NA,NA,NA,NA,NA,NA
Aiden O'Brien,Right,ST,Med,Med,65,73,63,62,65,37,70,3,NA,NA,NA,NA,NA,NA
Carlos Cermeño,Left,CDM,Med,High,65,71,43,65,64,62,65,2,NA,NA,NA,NA,NA,NA
Paterson Chato,Left,CDM,Med,High,65,67,46,54,60,64,79,2,NA,NA,NA,NA,NA,NA
Víctor Guzmán,Right,CB,Med,Med,65,70,32,44,58,65,72,2,NA,NA,NA,NA,NA,NA
Djed Spence,Right,RB,High,Med,65,80,33,50,64,60,57,3,NA,NA,NA,NA,NA,NA
Paul Coutts,Right,CDM,Med,Med,65,52,56,64,64,62,68,3,NA,NA,NA,NA,NA,NA
Birama Ndoye,Right,CB,Med,Med,65,49,61,57,58,61,80,2,NA,NA,NA,NA,NA,NA
Aaron Morley,Right,CDM,Med,Med,65,72,57,64,64,61,68,2,NA,NA,NA,NA,NA,NA
Mihai Dobrescu,Left,LB,Med,Med,65,68,40,54,59,61,67,2,NA,NA,NA,NA,NA,NA
Thijmen Goppel,Right,RW,High,High,65,85,55,60,66,49,67,3,NA,NA,NA,NA,NA,NA
Matt O'Riley,Left,CM,High,Med,65,60,57,64,65,57,63,2,NA,NA,NA,NA,NA,NA
Lass Bangoura,Right,RM,Med,Low,65,85,61,58,69,29,60,3,NA,NA,NA,NA,NA,NA
Jan Bamert,Right,CB,Med,Med,65,59,27,50,57,66,68,2,NA,NA,NA,NA,NA,NA
Dennis Jastrzembski,Left,LM,High,Med,65,79,58,61,67,35,57,3,NA,NA,NA,NA,NA,NA
Mauricio Pineda,Right,CB,Med,Med,65,53,31,48,56,66,69,2,NA,NA,NA,NA,NA,NA
Cătălin Itu,Right,CM,Med,High,65,66,57,60,63,63,72,2,NA,NA,NA,NA,NA,NA
Kristoffer Tokstad,Right,RW,Med,Med,65,79,61,61,66,47,74,3,NA,NA,NA,NA,NA,NA
Gilli Rólantsson,Right,RB,Med,Med,65,80,61,60,64,59,65,3,NA,NA,NA,NA,NA,NA
Roman Gergel,Right,ST,Med,Med,65,75,64,59,64,40,70,2,NA,NA,NA,NA,NA,NA
Adrian Șut,Right,CDM,High,High,65,71,60,61,62,61,72,2,NA,NA,NA,NA,NA,NA
Aidan Barlow,Right,LM,High,Med,65,72,60,63,64,41,56,3,NA,NA,NA,NA,NA,NA
Ruon Tongyik,Right,CB,High,Med,65,63,26,39,58,65,75,2,NA,NA,NA,NA,NA,NA
Joel Chianese,Right,RM,High,Med,65,77,60,59,64,36,63,2,NA,NA,NA,NA,NA,NA
Leonard Owusu,Right,CDM,Med,High,65,62,36,56,59,61,68,3,NA,NA,NA,NA,NA,NA
Min Soo Kang,Right,CB,Med,High,65,53,38,49,53,65,69,2,NA,NA,NA,NA,NA,NA
Michael Breij,Right,CAM,Med,Med,65,67,64,63,65,38,58,3,NA,NA,NA,NA,NA,NA
Alexandru Vlad,Left,LB,Med,Med,65,69,55,61,60,61,69,2,NA,NA,NA,NA,NA,NA
Nolan Mbemba,Right,CM,Med,Med,65,66,58,63,66,61,70,3,NA,NA,NA,NA,NA,NA
Kevin Salazar,Right,CAM,High,Med,65,72,52,65,70,41,49,3,NA,NA,NA,NA,NA,NA
Gabriel Tadeu Strefezza Rebecato,Right,RM,High,Low,65,82,47,58,71,26,45,2,NA,NA,NA,NA,NA,NA
İlkay Durmuş,Left,LM,Med,High,65,81,60,62,64,54,56,3,NA,NA,NA,NA,NA,NA
Florin Achim,Right,RB,High,High,65,78,53,61,63,58,66,2,NA,NA,NA,NA,NA,NA
José María Angresola Jiménez,Left,LB,Med,Med,65,60,54,64,63,63,60,2,NA,NA,NA,NA,NA,NA
Lenny Pintor,Right,RW,Med,Med,65,80,65,54,69,27,53,3,NA,NA,NA,NA,NA,NA
Richard van der Venne,Left,CAM,High,Med,65,62,62,62,65,46,70,2,NA,NA,NA,NA,NA,NA
Chang Soo Kim,Right,RB,Med,Med,65,64,59,61,64,62,67,2,NA,NA,NA,NA,NA,NA
Keito Nakamura,Right,LM,High,Med,65,76,64,58,70,31,63,4,NA,NA,NA,NA,NA,NA
Kevin Mensah,Right,RWB,High,High,65,78,59,56,68,54,72,3,NA,NA,NA,NA,NA,NA
Ricardo José Varzim Miranda,Right,RB,Med,Med,65,67,55,58,60,62,70,2,NA,NA,NA,NA,NA,NA
Gavin Whyte,Right,RM,Med,High,65,78,58,59,67,35,42,3,NA,NA,NA,NA,NA,NA
Ellis Simms,Right,ST,Med,Low,65,74,65,52,63,25,68,3,NA,NA,NA,NA,NA,NA
A.J. DeLaGarza,Right,RB,Med,High,65,64,48,61,62,63,68,2,NA,NA,NA,NA,NA,NA
Ioan Hora,Right,ST,High,High,65,70,63,60,60,44,67,3,NA,NA,NA,NA,NA,NA
Enzo Ebosse,Left,LB,Med,Med,65,68,35,54,61,62,68,2,NA,NA,NA,NA,NA,NA
Javier Castro Urdín,Right,CB,Med,Med,65,67,31,42,49,65,69,2,NA,NA,NA,NA,NA,NA
Adrián Luna,Right,CAM,Low,Low,65,83,62,64,67,40,45,3,NA,NA,NA,NA,NA,NA
Oliver Lund,Right,CB,Med,High,65,67,43,57,60,61,77,2,NA,NA,NA,NA,NA,NA
Alan Judge,Right,CAM,High,Med,65,58,63,67,67,52,61,3,NA,NA,NA,NA,NA,NA
Carlos Isaac Muñoz Obejero,Right,RB,High,Med,65,61,28,49,57,64,62,2,NA,NA,NA,NA,NA,NA
Andy Cannon,Right,CM,High,Med,65,77,53,63,69,60,65,3,NA,NA,NA,NA,NA,NA
Kosuke Ota,Left,LB,High,Med,65,66,54,64,64,62,72,3,NA,NA,NA,NA,NA,NA
Ben Woodburn,Right,CAM,High,Med,65,75,60,59,69,23,52,3,NA,NA,NA,NA,NA,NA
Ronaldo Prieto,Left,LB,High,Med,65,81,58,62,67,57,61,2,NA,NA,NA,NA,NA,NA
Sven Köhler,Right,CDM,Med,Med,65,59,56,60,63,62,71,2,NA,NA,NA,NA,NA,NA
Sean McConville,Right,CM,High,Med,65,67,62,65,65,56,62,3,NA,NA,NA,NA,NA,NA
Jaden Brown,Left,LB,Med,Med,65,75,35,49,61,61,64,2,NA,NA,NA,NA,NA,NA
Kevin Salvatierra,Right,CM,High,Med,65,63,52,59,63,50,59,2,NA,NA,NA,NA,NA,NA
Rafał Wolski,Right,CAM,Med,Low,65,61,60,67,69,34,49,4,NA,NA,NA,NA,NA,NA
Mael Corboz,Right,CM,Med,Med,65,77,55,61,65,59,71,2,NA,NA,NA,NA,NA,NA
Peter Haring,Right,CM,Med,High,65,65,53,64,66,63,74,2,NA,NA,NA,NA,NA,NA
Óliver Benítez,Left,CB,Low,Med,65,51,33,41,36,66,74,2,NA,NA,NA,NA,NA,NA
Stefan Aškovski,Left,RW,Med,Med,65,79,57,62,66,50,64,3,NA,NA,NA,NA,NA,NA
Jefferson Orejuela,Right,CDM,Med,Med,65,66,57,60,65,63,68,2,NA,NA,NA,NA,NA,NA
Mariusz Malec,Left,CB,Med,High,65,54,31,40,42,64,73,2,NA,NA,NA,NA,NA,NA
Jakov Medić,Right,CB,Med,Med,65,64,48,54,56,62,80,2,NA,NA,NA,NA,NA,NA
Abdullah Al Zori,Left,LB,High,Med,65,65,45,55,62,63,71,2,NA,NA,NA,NA,NA,NA
Brendan Hines-Ike,Right,CB,Med,High,65,59,53,52,56,64,72,2,NA,NA,NA,NA,NA,NA
TJ Eyoma,Right,RB,Med,High,65,74,35,54,55,62,69,2,NA,NA,NA,NA,NA,NA
Ryotaro Araki,Right,RM,Med,Med,65,82,58,61,71,22,42,3,NA,NA,NA,NA,NA,NA
Ryan Jackson,Right,RB,Med,Med,65,81,50,56,62,58,74,2,NA,NA,NA,NA,NA,NA
Dany Cure,Right,RM,High,Low,65,73,58,63,61,47,73,3,NA,NA,NA,NA,NA,NA
Ibrahima Conté,Right,CB,Med,Med,65,52,43,49,53,63,77,2,NA,NA,NA,NA,NA,NA
Michiel Kramer,Right,ST,Low,Low,65,41,64,56,56,35,63,2,NA,NA,NA,NA,NA,NA
Enrique Clemente Maza,Left,CB,Low,Med,65,63,31,50,47,66,65,2,NA,NA,NA,NA,NA,NA
Marvin Stefaniak,Right,CAM,Med,Med,65,75,60,64,68,29,58,3,NA,NA,NA,NA,NA,NA
Augusto Schott,Right,RB,Med,Med,65,78,31,52,62,60,56,2,NA,NA,NA,NA,NA,NA
Thomas Keller,Right,CB,Med,Med,65,65,34,48,48,64,72,2,NA,NA,NA,NA,NA,NA
Yang Yu,Right,CB,Med,High,65,62,25,45,49,64,72,2,NA,NA,NA,NA,NA,NA
Mauro Osores,Right,CB,Med,Med,65,53,33,44,44,67,68,2,NA,NA,NA,NA,NA,NA
Realdo Fili,Right,LW,Med,High,65,73,62,62,66,45,63,3,NA,NA,NA,NA,NA,NA
Uroš Đerić,Right,ST,High,Med,65,44,69,47,57,29,76,2,NA,NA,NA,NA,NA,NA
Fabian Herbers,Right,CAM,Med,Med,65,66,64,64,66,49,68,3,NA,NA,NA,NA,NA,NA
Franco Negri,Left,LM,Med,Med,65,68,58,62,63,50,61,2,NA,NA,NA,NA,NA,NA
Maudo Lamine Jarjué,Right,CB,Med,Med,65,63,35,46,55,63,77,2,NA,NA,NA,NA,NA,NA
Johannes Flum,Right,CDM,Med,High,65,32,59,62,60,61,71,3,NA,NA,NA,NA,NA,NA
Youba Diarra,Right,CM,Med,Med,65,70,59,63,66,61,70,3,NA,NA,NA,NA,NA,NA
Alvas Powell,Right,RB,High,Med,65,86,45,55,62,57,73,3,NA,NA,NA,NA,NA,NA
Eamonn Brophy,Right,ST,High,Med,65,78,64,59,66,31,71,3,NA,NA,NA,NA,NA,NA
Anton Donkor,Left,LB,High,Med,65,82,61,58,64,57,79,3,NA,NA,NA,NA,NA,NA
Yu Min Cho,Right,CB,Med,Med,65,68,49,57,61,64,73,2,NA,NA,NA,NA,NA,NA
Xuesheng Dong,Right,ST,Med,Low,65,55,65,52,58,37,76,3,NA,NA,NA,NA,NA,NA
Kevin Escamilla,Right,CDM,Med,Med,65,46,55,61,54,58,72,2,NA,NA,NA,NA,NA,NA
Vitor Carvalho Vieira,Right,CM,Med,Med,65,66,57,59,65,65,63,2,NA,NA,NA,NA,NA,NA
Daniel Gustafsson,Right,RM,High,Med,65,91,60,52,67,42,63,3,NA,NA,NA,NA,NA,NA
Lazarous Kambole,Right,ST,High,Med,65,73,66,49,64,24,64,2,NA,NA,NA,NA,NA,NA
Mohammad Naderi,Left,LB,Med,Med,65,64,27,51,48,63,76,2,NA,NA,NA,NA,NA,NA
David Simón Rodríguez Santana,Right,RB,High,Med,65,75,46,55,62,58,73,2,NA,NA,NA,NA,NA,NA
Gil Burón,Right,RB,High,Med,65,63,42,59,65,61,52,2,NA,NA,NA,NA,NA,NA
Nery Leyes,Right,CDM,Low,High,65,54,49,56,56,63,76,2,NA,NA,NA,NA,NA,NA
Milan Jevtović,Right,LW,Med,Low,65,77,62,58,67,38,69,3,NA,NA,NA,NA,NA,NA
Ryogo Yamasaki,Left,ST,Med,Low,65,46,66,53,57,28,73,2,NA,NA,NA,NA,NA,NA
Philipp Huspek,Right,RM,High,Med,65,85,61,60,66,29,60,2,NA,NA,NA,NA,NA,NA
Juan Galeano,Right,CM,Med,Med,65,55,50,62,62,63,67,2,NA,NA,NA,NA,NA,NA
Alfie Jones,Right,CB,Med,Med,65,65,40,54,58,65,71,2,NA,NA,NA,NA,NA,NA
Benjamin Hansen,Right,CB,Med,Med,65,65,28,43,46,65,72,2,NA,NA,NA,NA,NA,NA
Takuro Kaneko,Left,RM,High,Med,65,65,65,60,68,47,57,2,NA,NA,NA,NA,NA,NA
Jong Eun Lim,Right,CB,Med,High,65,57,38,50,55,65,71,2,NA,NA,NA,NA,NA,NA
Jack Payne,Left,CAM,High,Low,65,74,59,61,70,42,47,3,NA,NA,NA,NA,NA,NA
Deji Oshilaja,Right,CB,Med,Med,65,80,26,45,56,63,79,2,NA,NA,NA,NA,NA,NA
Fabian Menig,Right,RB,Med,Med,65,63,35,48,54,65,71,2,NA,NA,NA,NA,NA,NA
Enea Mihaj,Right,CB,Low,Med,65,57,42,50,48,66,68,2,NA,NA,NA,NA,NA,NA
Rui Yu,Right,CB,High,Med,65,60,39,51,52,64,75,2,NA,NA,NA,NA,NA,NA
Takuya Okamoto,Right,RM,Med,High,65,76,48,59,62,62,76,2,NA,NA,NA,NA,NA,NA
Murray Davidson,Right,CM,Med,Med,65,53,58,61,66,63,81,2,NA,NA,NA,NA,NA,NA
Tom Weilandt,Right,LM,Med,Low,65,73,63,60,67,39,60,3,NA,NA,NA,NA,NA,NA
Harry Darling,Right,CB,Med,Med,65,70,38,45,56,65,71,2,NA,NA,NA,NA,NA,NA
Tatsuki Seko,Right,CDM,Med,Med,65,66,47,63,60,61,67,2,NA,NA,NA,NA,NA,NA
Matthew Jurman,Left,CB,Med,Med,65,42,40,53,48,64,78,2,NA,NA,NA,NA,NA,NA
Jay Bothroyd,Left,ST,High,Low,65,29,67,61,60,28,68,3,NA,NA,NA,NA,NA,NA
Takuya Aoki,Right,CM,Med,High,65,71,55,63,63,65,73,2,NA,NA,NA,NA,NA,NA
Siemen Voet,Left,CB,Med,Med,65,55,39,41,51,67,67,2,NA,NA,NA,NA,NA,NA
Giancarlo Carmona,Right,RB,Med,Med,65,65,40,51,54,65,72,3,NA,NA,NA,NA,NA,NA
Vincent Vermeij,Right,ST,Med,High,65,41,65,55,56,31,73,2,NA,NA,NA,NA,NA,NA
Huikang Cai,Right,CDM,Low,High,65,56,50,50,59,67,78,3,NA,NA,NA,NA,NA,NA
Si Young Lee,Right,RB,Med,Med,65,75,39,51,62,62,63,2,NA,NA,NA,NA,NA,NA
Julián López,Right,CM,Med,Med,65,72,49,63,71,60,68,3,NA,NA,NA,NA,NA,NA
Steven de Sousa Vitória,Right,CB,Med,High,65,34,54,52,48,63,76,2,NA,NA,NA,NA,NA,NA
Naoki Ishihara,Right,ST,High,Low,65,52,68,58,65,31,53,3,NA,NA,NA,NA,NA,NA
Dante Rigo,Right,CDM,Med,Med,65,54,58,69,67,60,60,3,NA,NA,NA,NA,NA,NA
Katsuhiro Nakayama,Right,RM,Med,Med,65,77,62,61,65,36,58,3,NA,NA,NA,NA,NA,NA
Sergiu Suciu,Right,CM,Med,Med,65,58,59,63,64,62,74,2,NA,NA,NA,NA,NA,NA
Salim Khelifi,Right,RM,Med,Low,65,80,58,58,69,30,46,3,NA,NA,NA,NA,NA,NA
Francisco Pol,Right,CM,Med,Med,65,60,55,63,63,63,53,3,NA,NA,NA,NA,NA,NA
Rui F. da Cunha Correia,Left,CM,Med,Med,65,63,59,62,65,65,77,2,NA,NA,NA,NA,NA,NA
Wenjun Lü,Right,ST,Med,Med,65,79,60,61,64,34,69,3,NA,NA,NA,NA,NA,NA
Ebou Adams,Right,CM,High,High,65,70,58,60,65,62,79,2,NA,NA,NA,NA,NA,NA
Andreas Bruus,Right,RWB,High,Med,65,86,52,59,62,57,69,2,NA,NA,NA,NA,NA,NA
Martín Pascual Castillo,Right,CB,Med,Med,65,58,25,41,42,66,59,2,NA,NA,NA,NA,NA,NA
Danylo Sikan,Right,ST,Med,Med,65,74,65,47,65,20,52,2,NA,NA,NA,NA,NA,NA
Mikael Mandron,Left,ST,Med,Med,65,64,63,53,63,43,78,3,NA,NA,NA,NA,NA,NA
Julius Kade,Left,CM,Med,Med,65,69,52,63,68,63,44,3,NA,NA,NA,NA,NA,NA
Kosuke Saito,Right,LM,High,Med,65,68,63,61,68,42,47,3,NA,NA,NA,NA,NA,NA
Johan Bertilsson,Right,LW,Med,Med,65,72,61,63,66,32,59,3,NA,NA,NA,NA,NA,NA
Alex Gilliead,Right,RM,Med,High,65,78,57,55,65,43,66,3,NA,NA,NA,NA,NA,NA
Sergio Moreno Martínez,Right,ST,Med,Med,65,72,62,49,65,19,52,2,NA,NA,NA,NA,NA,NA
Lennerd Daneels,Right,LW,Med,Med,65,77,58,58,69,27,59,3,NA,NA,NA,NA,NA,NA
Stephan Auer,Right,CDM,Med,High,65,64,50,59,65,64,69,2,NA,NA,NA,NA,NA,NA
Huan Fu,Right,RB,Med,Med,65,74,35,57,61,63,61,3,NA,NA,NA,NA,NA,NA
Mateusz Bogusz,Right,CAM,Med,Med,65,71,62,62,68,38,58,3,NA,NA,NA,NA,NA,NA
Hans Mulder,Right,CB,Med,High,65,37,58,62,60,63,69,2,NA,NA,NA,NA,NA,NA
Shingo Tomita,Right,CDM,Med,High,65,35,35,61,62,63,56,2,NA,NA,NA,NA,NA,NA
Sondre Sørli,Left,RW,High,Med,65,90,55,57,65,52,53,2,NA,NA,NA,NA,NA,NA
Alex Timossi Andersson,Right,RM,Med,Med,65,80,56,60,66,30,52,3,NA,NA,NA,NA,NA,NA
Apostolos Vellios,Right,ST,Med,Low,65,47,66,56,60,36,68,2,NA,NA,NA,NA,NA,NA
Emmanuel Boateng,Left,LM,High,Med,65,90,59,58,67,41,63,3,NA,NA,NA,NA,NA,NA
Calvin Bassey,Left,LB,Med,Med,65,72,39,52,60,63,72,2,NA,NA,NA,NA,NA,NA
Manuel Capasso,Right,CB,Med,Med,65,56,35,40,45,64,74,2,NA,NA,NA,NA,NA,NA
Guan He,Right,CB,Med,Med,65,71,32,53,53,65,72,2,NA,NA,NA,NA,NA,NA
Diallang Jaiyesimi,Right,LM,Med,Med,65,89,57,57,66,29,63,4,NA,NA,NA,NA,NA,NA
Dean Huiberts,Right,CM,Med,Med,65,72,49,62,71,60,60,3,NA,NA,NA,NA,NA,NA
Ash Taylor,Right,CB,Med,High,65,50,36,41,44,64,80,2,NA,NA,NA,NA,NA,NA
Kane Hemmings,Right,ST,Med,Med,65,72,65,51,63,29,63,3,NA,NA,NA,NA,NA,NA
Kasper Lunding,Left,RM,Med,Med,65,76,53,59,68,29,50,3,NA,NA,NA,NA,NA,NA
Boulenger,Left,CB,Med,Med,65,62,32,59,60,63,73,2,NA,NA,NA,NA,NA,NA
Claudiu Belu-Iordache,Right,RB,High,Med,65,75,45,58,60,60,68,3,NA,NA,NA,NA,NA,NA
Dean Lewington,Left,CB,High,Med,65,32,35,63,59,64,76,2,NA,NA,NA,NA,NA,NA
Kristopher Vida,Right,LM,High,Med,65,75,64,60,64,25,66,3,NA,NA,NA,NA,NA,NA
Ryo Takahashi,Left,LM,Med,Med,65,74,52,57,66,56,72,2,NA,NA,NA,NA,NA,NA
Ramiro Guerra,Right,CDM,Low,High,65,48,55,57,63,63,59,2,NA,NA,NA,NA,NA,NA
Iván Ramírez,Right,CDM,Med,High,65,67,35,58,63,63,64,2,NA,NA,NA,NA,NA,NA
Charles Boli,Left,RM,High,Med,65,68,57,61,70,45,44,4,NA,NA,NA,NA,NA,NA
Naoufal Bannis,Right,ST,Med,Med,65,77,64,49,67,24,59,3,NA,NA,NA,NA,NA,NA
Lucas Passerini,Right,ST,Med,Low,65,43,66,46,56,28,73,2,NA,NA,NA,NA,NA,NA
Ryu Takao,Right,RB,Med,Med,65,61,32,52,55,65,66,2,NA,NA,NA,NA,NA,NA
Matty Lund,Right,CM,High,Med,65,67,64,62,63,64,76,2,NA,NA,NA,NA,NA,NA
Ely Ernesto Lopes Fernandes,Right,RW,High,High,65,81,63,60,65,41,60,4,NA,NA,NA,NA,NA,NA
Artem Putivtsev,Left,CB,Low,Med,65,54,36,47,41,65,69,2,NA,NA,NA,NA,NA,NA
Aaron Seydel,Left,ST,Med,Low,65,67,61,53,65,29,61,3,NA,NA,NA,NA,NA,NA
Ricard Sánchez Sendra,Right,RB,High,Med,65,75,44,50,61,61,55,3,NA,NA,NA,NA,NA,NA
Niklas Dams,Right,CB,Med,Med,65,57,29,51,53,64,72,2,NA,NA,NA,NA,NA,NA
Ousmane Diakité,Right,CDM,Med,Med,65,69,57,61,62,61,74,2,NA,NA,NA,NA,NA,NA
Yoshito Okubo,Right,ST,Med,Med,65,37,69,63,67,26,56,3,NA,NA,NA,NA,NA,NA
Mamadou Koné,Right,ST,High,Low,65,76,64,58,69,30,65,3,NA,NA,NA,NA,NA,NA
Bonke Innocent,Right,CDM,Med,High,65,76,43,54,65,60,83,3,NA,NA,NA,NA,NA,NA
Mario Hernández Fernández,Right,RB,Med,Med,65,71,31,47,47,65,66,2,NA,NA,NA,NA,NA,NA
Petar Mićin,Right,RW,High,Low,65,60,64,61,68,34,50,3,NA,NA,NA,NA,NA,NA
Michał Skóraś,Right,RM,High,Med,65,82,51,59,65,36,64,3,NA,NA,NA,NA,NA,NA
Nikolas Dyhr,Left,LB,Med,Med,65,78,49,59,64,58,63,2,NA,NA,NA,NA,NA,NA
Yuki Kobayashi,Right,CM,Med,Med,65,42,48,61,59,62,63,2,NA,NA,NA,NA,NA,NA
Andreas Poulsen,Left,LB,High,Med,65,68,44,58,64,62,72,3,NA,NA,NA,NA,NA,NA
Olly Lee,Right,CAM,High,Med,65,63,64,65,66,52,68,3,NA,NA,NA,NA,NA,NA
Sebastian Maier,Right,CAM,Med,Med,65,67,61,65,68,34,55,3,NA,NA,NA,NA,NA,NA
Mateusz Kupczak,Right,CDM,Low,High,65,65,50,55,58,61,74,2,NA,NA,NA,NA,NA,NA
Jesús Sagredo,Right,CB,Med,Med,65,68,29,48,57,66,64,2,NA,NA,NA,NA,NA,NA
Johnny Vidales,Right,RW,Med,Med,65,80,58,61,65,33,42,3,NA,NA,NA,NA,NA,NA
Yusuke Minagawa,Right,ST,Med,Med,65,48,65,44,54,38,78,2,NA,NA,NA,NA,NA,NA
Binbin Chen,Left,LM,High,Med,65,83,60,61,65,40,66,3,NA,NA,NA,NA,NA,NA
Claudio Gomes,Right,CDM,Low,High,65,64,54,60,63,64,61,3,NA,NA,NA,NA,NA,NA
Rui Miguel Guerra Pires,Right,CM,Med,Med,65,63,47,62,66,66,71,2,NA,NA,NA,NA,NA,NA
Yaya Sané,Right,CB,Med,Med,65,59,47,52,55,63,77,2,NA,NA,NA,NA,NA,NA
Daniel Pedersen,Right,CDM,Med,Med,65,66,52,62,63,62,72,2,NA,NA,NA,NA,NA,NA
Denis Genreau,Right,CAM,Med,Med,65,63,54,63,64,50,58,3,NA,NA,NA,NA,NA,NA
Alex Baptiste,Right,CB,Med,Med,65,44,38,51,53,64,70,2,NA,NA,NA,NA,NA,NA
Markus Pink,Right,ST,Med,Med,65,55,65,51,59,27,74,2,NA,NA,NA,NA,NA,NA
Bradley Halliday,Right,RB,High,Med,65,71,38,56,63,60,69,2,NA,NA,NA,NA,NA,NA
Kohei Shimizu,Right,LM,High,Med,65,78,60,61,65,47,64,2,NA,NA,NA,NA,NA,NA
Yuki Yamamoto,Right,CM,Med,Med,65,68,60,64,68,54,60,2,NA,NA,NA,NA,NA,NA
Wojciech Golla,Right,CB,Med,High,65,52,36,54,51,64,70,2,NA,NA,NA,NA,NA,NA
Fawaz Al Sagour,Right,RB,High,High,65,84,45,55,62,57,56,2,NA,NA,NA,NA,NA,NA
Sultan Farhan,Right,CDM,Med,Med,65,66,42,52,57,62,80,2,NA,NA,NA,NA,NA,NA
Damián Fernández,Right,CB,Med,Med,65,72,33,44,56,64,72,2,NA,NA,NA,NA,NA,NA
Jamie Walker,Right,CAM,Med,Low,65,82,62,64,67,40,63,3,NA,NA,NA,NA,NA,NA
Liam Gordon,Right,CB,Med,High,65,53,28,38,44,66,74,2,NA,NA,NA,NA,NA,NA
Ryan Cooney,Right,RB,Med,Med,65,72,50,56,61,61,61,2,NA,NA,NA,NA,NA,NA
Mihai Roman,Right,RW,Med,Med,65,70,63,65,64,51,58,3,NA,NA,NA,NA,NA,NA
Romário Pereira Sipião,Right,CM,Med,Med,65,53,59,65,74,46,61,3,NA,NA,NA,NA,NA,NA
Christophe Diedhiou,Right,CB,Med,Med,65,62,26,36,40,66,75,2,NA,NA,NA,NA,NA,NA
Walter Pérez,Left,LB,Med,Med,65,72,56,58,68,59,68,3,NA,NA,NA,NA,NA,NA
Jon Pacheco Dozagarat,Left,CB,Low,Med,65,54,22,44,42,65,65,2,NA,NA,NA,NA,NA,NA
Harry Anderson,Right,RW,High,High,65,90,58,58,65,48,77,3,NA,NA,NA,NA,NA,NA
Lautaro Geminiani,Right,RB,High,Med,65,74,31,51,63,58,64,3,NA,NA,NA,NA,NA,NA
Stephen Odey,Right,ST,High,Low,65,88,60,45,67,33,66,3,NA,NA,NA,NA,NA,NA
George Cîmpanu,Left,RW,Med,Low,65,82,58,56,67,35,63,2,NA,NA,NA,NA,NA,NA
Reum Yeo,Right,CM,High,Med,65,74,59,64,67,57,68,3,NA,NA,NA,NA,NA,NA
Moritz Kuhn,Right,RB,High,Med,65,87,50,61,63,56,66,3,NA,NA,NA,NA,NA,NA
Darío Poveda Romera,Right,ST,Med,Med,65,46,67,56,64,25,51,3,NA,NA,NA,NA,NA,NA
Jakub Rzeźniczak,Right,CB,Med,Med,65,65,46,54,56,63,77,2,NA,NA,NA,NA,NA,NA
Lee Brown,Left,LB,Med,High,65,66,54,60,61,62,76,2,NA,NA,NA,NA,NA,NA
Nicolaj Thomsen,Right,LM,Med,Med,65,62,58,65,67,47,59,3,NA,NA,NA,NA,NA,NA
